ETER_ID_Year,ETER_ID,Institution_Name,English_Institution_Name,Reference_year,Country_Code,Institution_Category_standardized,Legal_status,Foundation_year,Region_of_establishment_(NUTS_2),Name_of_the_city,Total_Current_revenues_(EURO),Basic_government_allocation_(EURO),Total_core_budget_(EURO),Total_third_party_funding_(EURO),Public_third_party_funding_(EURO),Private_third_party_funding_(EURO),Student_fees_funding_(EURO),R&D_Expenditure_(EURO),Total_Current_expenditure_(EURO),Personnel_expenditure_(EURO),Total_students_enrolled_at_ISCED_5,Total_students_enrolled_at_ISCED_6,Total_students_enrolled_at_ISCED_7,Total_students_enrolled_ISCED_5_7,Total_students_enrolled_at_ISCED_8,Total_graduates_at_ISCED_5,Total_graduates_at_ISCED_6,Total_graduates_at_ISCED_7,Total_graduates_ISCED_5_7,Total_graduates_at_ISCED_8,Total_academic_personnel_(FTE),Total_academic_personnel_(HC),Total_personnel_(FTE),Total_core_budget_/_Total_current_revenues,Total_third_party_funding_/_Total_current_revenues,Student_fees_funding_/_Total_current_revenues,PhD_intensity,Academic_staff_/_total_staff_(FTE)
DE0065.2015,DE0065,Leuphana Universität Lüneburg,Leuphana University of Lüneburg,2015,DE,1.0,0.0,2005.0,DE93,Lüneburg,115221605,,82788051,24017839,6717275,1514047,1866288,,81638279,63695165,,4898,1790,8624,486,,933,369,1818,39,543,1190,881,"0,7185115239455309","0,2084490925117733","0,016197378955101347","0,02145214521452145",1
DE0066.2015,DE0066,Carl von Ossietzky Universität Oldenburg,Carl von Ossietzky the University of Oldenburg,2015,DE,1.0,0.0,1973.0,DE94,Oldenburg,205033186,,155999442,40258193,10284037,2384300,975161,,181527361,127200302,,8505,2577,13235,864,,1266,634,2510,140,1274,2628,2058,"0,7608497192254526","0,19634964361330268","0,004756112993337576","0,055776892430278883",1
DE0067.2015,DE0067,Universität Osnabrück,Osnabrück University,2015,DE,1.0,0.0,1974.0,DE94,Osnabrück,149081928,,121894528,20761210,5882529,4392621,496615,,124265453,90651443,,6087,1791,12645,788,,991,361,2258,128,921,1883,1497,"0,8176345022852133","0,13926040720374908","0,0033311549338159887","0,0566873339238264",1
DE0068.2015,DE0068,Universität Vechta,University of Vechta,2015,DE,1.0,0.0,1830.0,DE94,Vechta,33005077,,28918464,2691858,1782791,803989,180687,,32137295,25332055,,4523,216,5125,162,,661,51,849,21,229,443,391,"0,8761822915910785","0,08155890683121267","0,005474521389542584","0,024734982332155476",1
DE0069.2015,DE0069,RWTH Aachen,Aachen University,2015,DE,1.0,0.0,1870.0,DEA2,Aachen,764965115,,435946033,296931741,102667771,73683776,0,,703062615,468373450,,22043,11529,38973,4743,,3036,2971,6685,926,5846,7321,13228,"0,5698900831575829","0,38816376744186565",0,"0,13851907255048615",1
DE0070.2015,DE0070,Universität Bielefeld,Bielefeld University,2015,DE,1.0,0.0,1969.0,DEA4,Bielefeld,248638197,,177988327,56757655,15111695,9616165,1427207,,237367408,149814677,,10971,3584,22378,1457,,1250,860,3154,238,1484,2714,2385,"0,7158527094692534","0,22827407729312002","0,005740095517182342","0,07545973367152822",1
DE0071.2015,DE0071,Ruhr-Universität Bochum,Ruhr-University Bochum,2015,DE,1.0,0.0,1965.0,DEA5,Bochum,456889813,,347627134,97466287,24486933,18856652,559871,,430576072,276285168,,22460,7770,39422,3629,,2752,1704,5441,577,2779,4489,4794,"0,7608555150692318","0,21332558579063787","0,0012253961109874867","0,1060466825951112",1
DE0072.2015,DE0072,Rheinische Friedrich-Wilhelms-Universität Bonn,University of Bonn,2015,DE,1.0,0.0,1818.0,DEA2,Bonn,420406219,,297029905,112495722,38594121,7240629,0,,408890057,251744393,,14985,6040,31386,3730,,2038,1308,4251,661,3977,6207,9009,"0,7065307114307936","0,2675881490706492",0,"0,15549282521759586",1
DE0073.2015,DE0073,Technische Universität Dortmund,TU Dortmund University,2015,DE,1.0,0.0,1968.0,DEA5,Dortmund,287976750,,215302945,65906185,18401733,8178019,134377,,269375552,191639627,,17823,5360,31007,1955,,1539,1259,4574,263,1900,3064,2968,"0,7476400264951945","0,22885939576719302","0,00046662447576062996","0,057498906864888503",1
DE0074.2015,DE0074,Heinrich-Heine-Universität Düsseldorf,Heinrich Heine University Düsseldorf,2015,DE,1.0,0.0,1965.0,DEA1,Düsseldorf,228135561,,174491187,34822931,4779150,6094909,0,,216853611,130213028,,20751,3314,30053,2034,,1489,714,2889,385,2833,4094,7537,"0,7648574656013404","0,1526413981553713",0,"0,13326410522672205",1
DE0075.2015,DE0075,Universität Duisburg-Essen,University of Duisburg-Essen,2015,DE,1.0,0.0,2003.0,DEA1,Essen,401953752,,300686908,76004167,18438989,24091336,19846465,,377434432,242012788,,21987,7234,40228,1917,,2176,1487,5490,599,3735,5868,9801,"0,748063443876001","0,18908684549360794","0,04937499625578815","0,10910746812386157",1
DE0076.2015,DE0076,Fernuniversität in Hagen,University of Hagen,2015,DE,1.0,0.0,1974.0,DEA5,Hagen,97691390,,74785352,1888623,432502,302807,17238824,,93655867,67237613,,50355,14370,68856,402,,1763,1013,3029,45,575,1184,1147,"0,7655265423083856","0,019332543021447438","0,1764620607814056","0,014856388246946187",1
DE0077.2015,DE0077,Universität zu Köln,University of Cologne,2015,DE,1.0,0.0,1388.0,DEA2,Cologne,482492141,,368798371,92630274,17299460,3499170,1636246,,406641450,277944572,,20095,5858,48962,3292,,1979,1047,6566,637,4796,7672,11651,"0,7643614054223528","0,19198296952156987","0,003391238656465495","0,09701492537313433",1
DE0078.2015,DE0078,Deutsche Sporthochschule Köln,German Sport University Cologne,2015,DE,1.0,0.0,1947.0,DEA2,Cologne,59574356,,43724978,13468846,4287061,7049783,7249,,58786708,34073672,,2553,772,5237,409,,403,201,724,27,321,695,560,"0,7339563687436252","0,22608462607636076","0,00012167987178913021","0,03729281767955801",1
DE0079.2015,DE0079,Westfälische Wilhelms-Universität Münster,University of Münster,2015,DE,1.0,0.0,1780.0,DEA3,Münster,430054435,,311872142,95198752,29122785,10449216,1762855,,398646738,262458010,,17531,5012,38754,4400,,2361,1384,6032,773,4307,6426,11245,"0,725192246883816","0,22136442332003856","0,004099143867682704","0,1281498673740053",1
DE0080.2015,DE0080,Universität Paderborn,University of Paderborn,2015,DE,1.0,0.0,1972.0,DEA4,Paderborn,188637182,,137873377,48176623,20372761,4263975,238530,,179696944,127475410,,8981,2857,19122,775,,1183,611,3142,157,1330,1874,1938,"0,7308918397646547","0,2553930380490947","0,00126449089978454","0,04996817313812858",1
DE0081.2015,DE0081,Universität Siegen,University of Siegen,2015,DE,1.0,0.0,1972.0,DEA5,Siegen,165364187,,135497625,25169114,8247753,3871071,386321,,156447608,112205271,,10525,3018,18726,787,,1303,670,2933,117,1107,1613,1674,"0,8193891764484652","0,15220414079137945","0,002336182985013557","0,039890896692806",1
DE0082.2015,DE0082,Bergische Universität Wuppertal,University of Wuppertal,2015,DE,1.0,0.0,1972.0,DEA1,Wuppertal,164152777,,129502989,32329570,15112016,5436277,177166,,156441903,104069791,,14190,3132,19865,947,,1425,564,2573,118,1153,2159,1717,"0,7889174424383938","0,19694805406794916","0,001079275070686133","0,04586086280606296",1
DE0083.2015,DE0083,Universität Witten/Herdecke,University Witten/Herdecke,2015,DE,1.0,1.0,1982.0,DEA5,Witten-Herdecke,13303040,,0,4413577,543597,1114980,3562529,,14627305,8644424,,608,401,1806,400,,61,76,238,102,250,512,472,0,"0,33177206112287116","0,26779811231117095","0,42857142857142855",1
DE0084.2015,DE0084,"Deutsche Hochschule der Polizei, Münster",German Police University,2015,DE,1.0,0.0,2006.0,DEA3,Münster,9127207,,7363190,1406675,1271568,0,292200,,9006778,7576972,,0,315,315,0,,0,136,136,0,52,84,123,"0,8067298134029391","0,1541188887246668","0,03201417476342982",0,1
DE0085.2015,DE0085,Technische Universität Kaiserslautern,University of Kaiserslautern,2015,DE,1.0,0.0,1970.0,DEB3,Kaiserslautern,189981835,,124844247,53455663,15409584,7051711,4948096,,179478644,116850002,,4960,5932,13878,364,,562,1115,2350,198,1205,2032,2040,"0,6571378100437866","0,28137249542831294","0,026045100575010235","0,08425531914893616",1
DE0086.2015,DE0086,Universität Koblenz-Landau,University of Koblenz and Landau,2015,DE,1.0,0.0,1990.0,DEB1,Koblenz,83308699,,67589516,12831968,6062870,761784,1226876,,82980051,60329455,,3881,1565,15385,372,,501,231,3474,45,696,1254,1057,"0,8113140261619017","0,15402914886475422","0,014726865438145902","0,012953367875647668",1
DE0087.2015,DE0087,Johannes Gutenberg-Universität Mainz,Johannes Gutenberg University Mainz,2015,DE,1.0,0.0,1477.0,DEB3,Mainz,337363483,,245557430,62472719,13926579,3156374,748335,,324009298,213277403,,12209,4577,31163,1854,,2193,1111,6282,588,2147,4274,3604,"0,7278719908165046","0,18517925664171542","0,002218186133678256","0,0936007640878701",1
DE0089.2015,DE0089,Deutsche Universität für Verwaltungswissenschaften Speyer,German University of Administrative Sciences Speyer,2015,DE,1.0,0.0,1947.0,DEB3,Speyer,10882946,,9153680,160296,5992,6250,184250,,10802703,6712740,,0,165,372,30,,0,33,55,5,57,146,120,"0,8411031351253604","0,014729100006560724","0,016930158433203658","0,09090909090909091",1
DE0090.2015,DE0090,Universität Trier,University of Trier,2015,DE,1.0,0.0,1473.0,DEB2,Trier,100580793,,82864870,13414730,4091111,2568614,1467444,,97095620,66294621,,5537,2126,13262,289,,1013,449,2383,80,757,1567,1233,"0,8238637569699814","0,1333726808059666","0,014589704020329209","0,03357112882920688",1
DE0091.2015,DE0091,WHU – Otto Beisheim School of Management,WHU – Otto Beisheim School of Management,2015,DE,1.0,1.0,1984.0,DEB1,Vallendar,21333988,,0,748583,634155,15000,13192799,,33675394,18328408,,624,459,1083,0,,170,214,384,37,112,208,250,0,"0,035088751338943285","0,6183934761751999","0,09635416666666667",1
DE0092.2015,DE0092,Universität des Saarlandes Saarbrücken,Saarland University,2015,DE,1.0,0.0,1948.0,DEC0,Saarbrücken,323668038,,231741736,73231033,14515863,13118289,1083441,,268455133,171192257,,5893,3596,15900,1407,,1002,822,2759,414,2283,3187,6912,"0,7159858521464514","0,22625352028117154","0,003347383345895896","0,15005436752446538",1
DE0093.2015,DE0093,Technische Universität Chemnitz,Chemnitz University of Technology,2015,DE,1.0,0.0,1836.0,DED4,Chemnitz,188519388,,116376793,67849227,27879655,7381359,161145,,148681315,122050763,,5610,4554,10774,636,,1064,901,2049,127,1432,2352,2175,"0,6173200233389258","0,3599058310119275","0,0008547927176593635","0,061981454367984384",1
DE0094.2015,DE0094,Technische Universität Dresden,Technische Universität Dresden,2015,DE,1.0,0.0,1828.0,DED2,Dresden,517290016,,286571559,219972242,63431485,27839026,1088149,,433807740,327785852,,8236,5637,31088,2895,,1413,1656,5443,739,3869,5420,9450,"0,5539862555553363","0,42523968218246067","0,002103556933911518","0,13577071467940474",1
DE0096.2015,DE0096,Technische Universität Bergakademie Freiberg,Technische Universität Bergakademie Freiberg,2015,DE,1.0,0.0,1765.0,DED4,Freiberg,134920811,,81481505,48330390,31785786,12348975,455238,,112202304,84764074,,1509,1648,4365,412,,370,534,1109,114,861,1314,1425,"0,6039209547888057","0,35821301133447825","0,0033741125377611315","0,10279531109107304",1
DE0097.2015,DE0097,Universität Leipzig,Leipzig University,2015,DE,1.0,0.0,1409.0,DED5,Leipzig,283840075,,191170363,81999174,22091262,6314008,1486032,,258038725,186019039,,8094,5084,26221,1445,,1225,1246,4171,524,2799,4880,7282,"0,6735143478242105","0,2888921657732792","0,005235455211882959","0,12562934548070007",1
DE0100.2015,DE0100,DIU-Dresden Intern. University GmbH Dresden (Priv. H),Dresden International University GmbH,2015,DE,1.0,1.0,2003.0,DED2,Dresden,6291191,,0,150833,35250,115583,4311723,,5428777,1257660,,1518,1037,2555,,,41,44,85,,17,24,22,0,"0,023975269547530827","0,6853587818268433",,1
DE0101.2015,DE0101,HHL Leipzig Graduate School of Management,HHL Leipzig Graduate School of Management,2015,DE,1.0,1.0,1898.0,DED5,Leipzig,9278306,,0,3046821,644728,1192608,4924279,,9877000,6536857,,0,474,535,85,,0,130,130,24,49,62,102,0,"0,3283811721665571","0,5307303941042686","0,18461538461538463",1
DE0102.2015,DE0102,Martin-Luther-Universität Halle-Wittenberg,Martin Luther University,2015,DE,1.0,0.0,1817.0,DEE0,Halle (Saale),210563802,,164490967,40857838,670291,6123385,2171507,,195687146,144206135,,7362,3474,18155,1199,,1118,796,2755,350,2385,3757,5762,"0,7811929944160108","0,19404017980260443","0,010312821954079267","0,12704174228675136",1
DE0103.2015,DE0103,Otto-von-Guericke-Universität Magdeburg,Otto von Guericke University of Magdeburg,2015,DE,1.0,0.0,1993.0,DEE0,Magdeburg,144621061,,102006411,40796099,17243555,9792578,838686,,137012387,102978758,,6756,4594,13642,800,,1179,1095,2566,245,1822,2685,5184,"0,7053357947636686","0,28208961210704986","0,0057991968403550845","0,09547934528448948",1
DE0104.2015,DE0104,Europa-Universität Flensburg,University of Flensburg,2015,DE,1.0,0.0,1994.0,DEF0,Flensburg,28154431,,24034552,3223745,1537739,171529,39074,,27733471,22101261,,2944,840,4967,168,,579,197,1182,25,321,636,421,"0,8536685397762078","0,1145022252447581","0,0013878454869146529","0,021150592216582064",1
DE0105.2015,DE0105,Christian-Albrechts-Universität zu Kiel,University of Kiel,2015,DE,1.0,0.0,1665.0,DEF0,Kiel,253634658,,182131258,61366575,16446651,11876796,727986,,235928884,176095495,,9844,4525,23540,1822,,1366,970,3743,438,1912,3574,3140,"0,7180850576028139","0,24194869693242002","0,002870215000349045","0,11701843441090035",1
DE0106.2015,DE0106,Universität Lübeck,University of Lübeck,2015,DE,1.0,0.0,1964.0,DEF0,Lübeck,61767029,,49630127,11674187,5100391,778228,80412,,41739723,28757531,,1436,730,3698,226,,226,135,571,71,225,279,447,"0,8035051677813417","0,18900353779360182","0,001301859605389147","0,1243432574430823",1
DE0108.2015,DE0108,Universität Erfurt,University of Erfurt,2015,DE,1.0,0.0,1392.0,DEG0,Erfurt,59239646,,50799314,6519379,1240383,357843,339966,,48482587,34267587,,3538,851,5421,265,,762,338,1459,54,404,932,647,"0,8575222411018458","0,11005094459882492","0,005738825650646191","0,037011651816312545",1
DE0109.2015,DE0109,Technische Universität Ilmenau,Ilmenau University of Technology,2015,DE,1.0,0.0,1953.0,DEG0,Ilmenau,117866693,,74661190,38274461,20342599,6201435,821019,,98517002,79298593,,3961,1889,6046,573,,744,546,1318,92,754,1114,1312,"0,6334375564435324","0,324726689328596","0,006965657380410257","0,06980273141122914",1
DE0110.2015,DE0110,Friedrich-Schiller-Universität Jena,Friedrich-Schiller-University of Jena,2015,DE,1.0,0.0,1558.0,DEG0,Jena,247982373,,167766249,70541166,24698665,8312633,1446035,,218405422,166769207,,5661,3893,16534,1260,,1386,1123,3418,592,2957,4768,7164,"0,6765248955819937","0,28446040396588995","0,005831200752321215","0,17320070216500877",1
DE0111.2015,DE0111,Bauhaus-Universität Weimar,Bauhaus-Universität Weimar,2015,DE,1.0,0.0,1860.0,DEG0,Weimar,64103630,,46961185,15363431,7241376,3670182,295356,,59856958,44885021,,1750,1619,3763,320,,463,450,956,57,484,1081,869,"0,7325823046214388","0,2396655384414268","0,004607476986872663","0,0596234309623431",1
DE0112.2015,DE0112,Pädagogische Hochschule Freiburg i.Br.,University of Education Freiburg,2015,DE,0.0,0.0,1962.0,DE13,Freiburg im Breisgau,30087100,,25210434,3342523,1677117,137660,516300,,28979432,22640216,,1237,405,4746,18,,216,106,817,14,231,333,325,"0,837915053295266","0,11109488784229786","0,017160178282386803","0,017135862913096694",1
DE0113.2015,DE0113,Pädagogische Hochschule Heidelberg,University of Education Heidelberg,2015,DE,0.0,0.0,1962.0,DE12,Heidelberg,25513349,,21348480,3265266,2652411,150000,635418,,25434404,20743437,,419,97,4429,19,,81,33,847,9,267,527,359,"0,8367572598955942","0,12798264939659626","0,02490531525281138","0,010625737898465172",1
DE0114.2015,DE0114,Pädagogische Hochschule Karlsruhe,University of Education Karlsruhe,2015,DE,0.0,0.0,1962.0,DE12,Karlsruhe,20727500,,18379211,1665788,1011333,147118,490618,,20278798,16748455,,568,160,3655,30,,112,60,585,9,186,370,275,"0,8867065975153782","0,08036608370522252","0,023669907128211314","0,015384615384615385",1
DE0115.2015,DE0115,Pädagogische Hochschule Ludwigsburg,University of Education Ludwigsburg,2015,DE,0.0,0.0,1962.0,DE11,Ludwigsburg,31523839,,28434610,1734570,372682,154930,1027692,,28584799,24432378,,1077,483,5561,31,,199,52,992,11,266,454,384,"0,9020034012989344","0,05502407241706824","0,032600471027656244","0,011088709677419355",1
DE0116.2015,DE0116,Pädagogische Hochschule Schwäbisch Gmünd,University of Education Schwäbisch Gmünd,2015,DE,0.0,0.0,1962.0,DE11,Schwäbisch Gmünd,16948551,,15684837,779506,411324,67192,318370,,16002064,13946613,,652,263,2682,8,,75,51,413,8,130,210,202,"0,9254382277281403","0,04599248631933196","0,01878449668057169","0,01937046004842615",1
DE0117.2015,DE0117,Pädagogische Hochschule Weingarten,University of Education Weingarten,2015,DE,0.0,0.0,1949.0,DE14,Weingarten,17932513,,16656700,625850,315910,154751,516198,,17353614,13951286,,1016,189,3265,12,,151,24,565,6,130,214,202,"0,9288547567203771","0,03490029534622392","0,02878559184649692","0,010619469026548672",1
DE0119.2015,DE0119,Hochschule für Philosophie München (rk),Munich School of Philosophy,2015,DE,0.0,1.0,1925.0,DE21,Munich,3150490,,0,1983207,0,820161,236964,,3890852,2614784,,171,56,321,52,,27,13,65,8,26,53,38,0,"0,6294916028935181","0,07521496656075721","0,12307692307692308",1
DE0120.2015,DE0120,Augustana-Hochschule Neuendettelsau (ev),Augustana-Hochschule Neuendettelsau (ev),2015,DE,0.0,1.0,1947.0,DE25,Neuendettelsau,1808768,,0,49038,22212,0,20999,,4175029,3242124,,0,0,135,10,,0,0,12,s,17,19,43,0,"0,027111271318378035","0,011609559656075295",s,1
DE0121.2015,DE0121,Philosophisch-Theologische Hochschule Frankfurt a.M. (rk),Philosophisch-Theologische Hochschule Frankfurt a.M. (rk),2015,DE,0.0,1.0,1926.0,DE71,Frankfurt am Main,1569512,,0,1387960,48107,891393,119776,,4839053,3155075,,74,0,310,78,,s,0,21,s,39,79,50,0,"0,8843258286652157","0,07631416644154361",s,1
DE0122.2015,DE0122,Theologische Fakultät Fulda (rk),Fulda Faculty of Theology,2015,DE,0.0,1.0,1805.0,DE73,Fulda,205681,,0,0,0,0,30404,,2077427,1548720,,s,0,33,s,,0,0,7,s,15,22,24,0,0,"0,14782114050398432",s,1
DE0127.2015,DE0127,Theologische Fakultät Paderborn (rk),Faculty of Theology in Paderborn,2015,DE,0.0,1.0,1614.0,DEA4,Paderborn,364747,,0,16877,16877,0,0,,2548274,2308426,,0,0,66,30,,0,s,s,s,17,23,30,0,"0,046270428543620644",0,s,1
DE0128.2015,DE0128,Philosophisch-Theologische Hochschule St. Augustin (rk),Philosophisch-Theologische Hochschule St. Augustin (rk),2015,DE,0.0,1.0,1925.0,DEA2,Sankt Augustin,352371,,0,0,0,0,0,,811110,557874,,0,0,68,30,,0,0,13,0,18,33,21,0,0,0,0,1
DE0129.2015,DE0129,Kirchliche Hochschule Wuppertal / Bethel (ev),Kirchliche Hochschule Wuppertal / Bethel (ev),2015,DE,0.0,1.0,1935.0,DEA1,Wuppertal,1919955,,0,594105,4000,112476,0,,4678088,2508271,,0,0,109,20,,0,0,7,s,28,46,34,0,"0,3094369399282796",0,s,1
DE0130.2015,DE0130,Theologische Fakultät Trier,Faculty of Theology Trier,2015,DE,0.0,1.0,1970.0,DEB2,Trier,12859,,0,0,0,0,50,,3188840,2779884,,6,s,247,26,,0,0,8,0,21,28,27,0,0,"0,003888327241620655",0,1
DE0131.2015,DE0131,Theologische Hochschule Vallendar,"College of Philosophy and Theology, Vallendar",2015,DE,0.0,1.0,1896.0,DEB1,Vallendar,1367305,,0,835194,433275,238831,205955,,3699125,2468240,,18,56,242,104,,0,7,12,7,31,56,49,0,"0,6108322576162597","0,1506284259912748","0,5833333333333334",1
DE0133.2015,DE0133,Staatliche Hochschule für Musik Freiburg i.Br.,University of Music Freiburg,2015,DE,0.0,0.0,1946.0,DE13,Freiburg im Breisgau,11301048,,10705334,281229,281229,0,61690,,9862277,8502527,,169,184,502,s,,40,51,97,s,100,227,134,"0,9472868356987777","0,024885214185445457","0,0054587857692490116",s,1
DE0134.2015,DE0134,Staatliche Akademie der Bildenden Künste Karlsruhe,State Academy of Fine Arts Karlsruhe,2015,DE,0.0,0.0,1854.0,DE12,Karlsruhe,5307761,,5204529,46771,4080,2000,34990,,5255070,3912101,,0,0,285,,,0,0,30,,37,53,58,"0,9805507444664521","0,008811813493486236","0,006592233523702367",,1
DE0135.2015,DE0135,Staatliche Hochschule für Gestaltung Karlsruhe,Karlsruhe College of Arts and Design,2015,DE,0.0,0.0,1992.0,DE12,Karlsruhe,7105268,,6700513,277050,22701,62649,48132,,6769152,5143928,,0,0,380,26,,0,0,38,7,27,38,47,"0,943034520302401","0,038992195649762966","0,006774128716890059","0,18421052631578946",1
DE0136.2015,DE0136,Staatliche Hochschule für Musik Karlsruhe,University of Music Karlsruhe,2015,DE,0.0,0.0,1971.0,DE12,Karlsruhe,11331080,,10368556,590293,62447,273861,258407,,10840756,9024189,,282,211,610,8,,53,77,143,4,100,255,127,"0,9150545226050827","0,05209503418915055","0,022805151847837983","0,027972027972027972",1
DE0137.2015,DE0137,Staatliche Hochschule für Musik und Darstellende Kunst Mannheim,Mannheim University of Music and Performing Arts,2015,DE,0.0,0.0,1971.0,DE12,Mannheim,10513624,,10137535,34687,5000,12600,289451,,10428134,8883036,,289,161,621,15,,48,58,138,0,100,230,131,"0,9642284144839115","0,0032992429632256203","0,02753103972521749",0,1
DE0138.2015,DE0138,Staatliche Akademie der Bildenden Künste Stuttgart,Stuttgart State Academy of Art and Design,2015,DE,0.0,0.0,1761.0,DE11,Stuttgart,12823970,,12392992,117803,8902,38198,114625,,12492574,9380168,,114,119,841,0,,13,40,125,7,120,224,150,"0,9663927785233434","0,009186156860940878","0,008938339687319918","0,056",1
DE0139.2015,DE0139,Staatliche Hochschule für Musik und Darstellende Kunst Stuttgart,State University of Music and the Performing Arts Stuttgart,2015,DE,0.0,0.0,1857.0,DE11,Stuttgart,17699875,,16404895,243295,4686,0,542846,,16539053,13154355,,355,245,767,4,,83,97,212,0,153,352,185,"0,9268367714461261","0,013745577299274713","0,03066948212911108",0,1
DE0140.2015,DE0140,Staatliche Hochschule für Musik Trossingen,Trossingen School of Music,2015,DE,0.0,0.0,1946.0,DE13,Trossingen,7849517,,7370891,191194,120734,51460,69516,,7782146,6427621,,216,133,477,4,,28,74,117,0,73,176,96,"0,9390247833083233","0,024357422246489815","0,008856086304418476",0,1
